action,item id,item name,item code,item information
edit,204353,"LED indicators, Red",N37ELECSPARES-042,"LED indicators, Red"
edit,204354,"LED indicators, Yellow",N37ELECSPARES-043,"LED indicators, Yellow"
edit,204355,"LED indicators, Blue",N37ELECSPARES-021,"LED indicators, Blue"
edit,204356,"LED indicators, Umber",N37ELECSPARES-044,"LED indicators, Umber"
edit,204357,"LED indicators, Green",N37ELECSPARES-045,"LED indicators, Green"
edit,204358,Black Dummy Caps Plastic,N37ELECSPARES-022,Black Dummy Caps Plastic
edit,204359,Enclosure Box 200 X 200 X 100mm,N37ELECSPARES-023,Enclosure Box 200 X 200 X 100mm
edit,204360,Junction box 100 X 100 X 50mm,N37ELECSPARES-024,Junction box 100 X 100 X 50mm
edit,204361,40X 40X 5mm Z support,N37ELECSPARES-025,40X 40X 5mm Z support
edit,204362,Coupling strips,N37ELECSPARES-026,Coupling strips
edit,204363,Clapming strips,N37ELECSPARES-027,Clapming strips
edit,204364,M8 X 40mm nut bolts,N37ELECSPARES-028,M8 X 40mm nut bolts
edit,204365,M8X25mm Self threaded screw,N37ELECSPARES-029,M8X25mm Self threaded screw
edit,204366,16 Sqmm earthing cable Polycab,N37ELECSPARES-031,16 Sqmm earthing cable Polycab
edit,204367,6 Sqmm earthing cable Polycab,N37ELECSPARES-032,6 Sqmm earthing cable Polycab
edit,204368,2.5 Sqmm earthing cable Polycab,N37ELECSPARES-033,2.5 Sqmm earthing cable Polycab
edit,204369,2.5 sqmm pin type lug,N37ELECSPARES-034,2.5 sqmm pin type lug
edit,204370,4 sqmm pin type lug,N37ELECSPARES-035,4 sqmm pin type lug
edit,204371,6 sqmm pin type lug,N37ELECSPARES-046,6 sqmm pin type lug
edit,204372,10 sqmm pin type lug,N37ELECSPARES-047,10 sqmm pin type lug
edit,204373,16 sqmm pin type lug,N37ELECSPARES-048,16 sqmm pin type lug
edit,204374,25 sqmm pin type lug,N37ELECSPARES-036,25 sqmm pin type lug
edit,204375,2.5 Sqmm ring type lug,N37ELECSPARES-049,2.5 Sqmm ring type lug
edit,204376,4 Sqmm ring type lug,N37ELECSPARES-050,4 Sqmm ring type lug
edit,204377,6 Sqmm ring type lug,N37ELECSPARES-051,6 Sqmm ring type lug
edit,204378,10 Sqmm ring type lug,N37ELECSPARES-052,10 Sqmm ring type lug
edit,204379,16 Sqmm ring type lug,N37ELECSPARES-053,16 Sqmm ring type lug
edit,204380,25 Sqmm ring type lug,N37ELECSPARES-054,25 Sqmm ring type lug
edit,204381,35 Sqmm ring type lug,N37ELECSPARES-055,35 Sqmm ring type lug
edit,204382,50 Sqmm ring type lug,N37ELECSPARES-056,50 Sqmm ring type lug
edit,204383,2.5 Sqmm U type lug,N37ELECSPARES-037,2.5 Sqmm U type lug
edit,204384,4 Sqmm U type lug,N37ELECSPARES-038,4 Sqmm U type lug
edit,204385,6 Sqmm U type lug,N37ELECSPARES-039,6 Sqmm U type lug
edit,204386,legrand make 20 Amp MCB(RCBO) box with socket,N37ELECSPARES-040,legrand make 20 Amp MCB(RCBO) box with socket
edit,204387,"Legrand make Distribution box Legrand Moel - 5077 05,IP66",N37ELECSPARES-041,"Legrand make Distribution box Legrand Moel - 5077 05,IP66"
edit,204388,SACA MAKE MANUAL BOX STAPLER FOR 35 X 18 STAPLE PIN,N71STAPKAYMOSACA,
edit,204389,ROTEX SPIDER 28,N36DAEW3450112,
edit,204391,CENLUB METERING CARTRIDGE D1- 0.10CC,N40LUBC0020026,
edit,204392,CENLUB METERING CARTRIDGE D1- 0.05CC,N40LUBC0020013,
edit,204393,50X 50mm GI perforated cable tray with cover,N37ELECSPARES-009,
edit,204395,Fan Make FAVELLE 380V 50Hz 1.20A 320/600W 1300r/min Model YWF 4D-550S,N37FAVELLEFAN,
edit,204396,JANATICS FOOT OPERATED VALVE DPO45F61 / DPO35F61 3 WAY 2 PORT,N35FOOTVALVE01,
edit,204398,LEGRAND Industrial Socket: 3 Pin P17 TEMPRA INCLI. SKT 250V PART NO 057611,N39SOCKET16A,
edit,204399,LEGRAND Industrial Socket: PANEL MTG SOC.415VAC 32A3P N E PART NO.057624,N39SOCKET32A,
edit,204402,Soakclean,N53SOAKCLEAKG,
edit,204404,EYE BOLT MODEL - 279 - 6MM,N51EG-001-0156,
edit,204405,EYE BOLT MODEL - 279 - 8MM,N51EG-012-0867,
edit,204406,EYE BOLT MODEL - 279 - 10MM,N51EG-012-0876,
edit,204407,EYE BOLT MODEL - 279 - 12MM,N51EG-001-0088,
edit,204408,EYE BOLT MODEL - 279 - 16MM,N51EG-012-0868,
edit,204409,Allegro 3100-02 Replacement Filter Cartridge,N35FILTER3100-02,"<div>
<p>Allegro Industries</p>
</div>"
edit,204410,Flexible metal conduit 1&quot; inch diameter IN MTR,N35METALCONDUIT,
edit,204411,SS304 Bolt M24 (Length-250mm),N36M24BOLT001,
edit,204412,SS304 Bolt M24 (Length-170mm),N36M24BOLT002,
edit,204413,SS304 Nut M24,N36M24NUT,
edit,204414,SS304 Washer for M24,N36WASHER10MM,
edit,204415,"Gunnebo make grade 10, coupling link G GrabiQ (coonecting link) G-6-10",N35-LINK-G-6-10,
edit,204416,"Gunnebo make grade 10, coupling link G GrabiQ (coonecting link) G-8-10",N35-LINK-G-8-10,
edit,204417,"Gunnebo make grade 10, coupling link G GrabiQ(coonecting link) G-10-10",N35-LINK-G-10-10,
edit,204418,"Gunnebo make grade 10, coupling link G GrabiQ (coonecting link) G-13-10",N35-LINK-G-13-10,
edit,204419,"Gunnebo make, Grade 10 Chain, KLA 8-10",N35-CHAIN-KLA-8-10,
edit,204420,"Gunnebo make, Grade 10 Chain, KLA 10-10",N35-CHAIN-KLA-10-10,
edit,204421,Gunnebo Stainless Steel Shackle No 730,N35-SHACKLE-NO-730,
edit,204422,"Stand structure in 40x40mm Anodized Aluminium section, Overall Size : 2260x1500mm",N35ALUFANCING001,"<div><p>Stand structure in 40x40mm&amp; 30x30mm Anodized Aluminium section, Overall Size : 2260x1500mm.(divide by 2 panel) MS Wiremesh Powder Coating of size 25x25x3, mm with 30x30 mm frame. Connecting Plate for easy removable. Handle for pulling. Grouting Plate for better strength</p></div>"
edit,204423,Stand structure in 40x40mm& 30x30mm Anodized Aluminium section .Overall Size : 1780x1500mm,N35ALUFANCING002,
edit,204424,Stand structure in 40x40mm & 30x30mm Anodized Aluminium section . Overall Size : 1280x1500mm.,N35ALUFANCING003,
edit,204425,SHAKTI MAKE ANCHOR FASTNER SIZE M10 X 75,N39MISC0060034,
edit,205441,2&quot; UPVC BALL VALVE,N35PLUMBING-37,"2"" UPVC BALL VALVE"
edit,204426,SHAKTI MAKE ANCHOR FASTNER SIZE M10 X 100,N35INST7770052,
edit,204427,SHAKTI MAKE ANCHOR FASTNER SIZE M12 X 75,N42MISE0010036,
edit,204428,SHAKTI MAKE ANCHOR FASTNER SIZE M12 X 100,N39MISC0060050,
edit,204429,Inductive sensor NBB2-8GM25-E2-V3 (M8 inductive sensor) Pepperl Fuchs,N37KUKA7007012,
edit,204430,nductive sensor NBB5-18GM-50-E2-v1 (M18 inductive sensor) Pepperl Fuchs,N37KUKA7007013,
edit,204431,STANLEY STMT89944-8B-12 Combination Stainless Steel Reversible Ratcheting Spanners-19mm (Silver),N51-STMT89944,
edit,204432,"SOLDERING GUN BIT, MODEL-HALLMARK(TCS-450/35W)",N37-SOLDERINGBIT,
edit,204433,Omron Make limit switch. Model- HL-5030G,N38-OMRONHL5030,
edit,204436,Panduit make cable tie Gun model no-GTH-E,N31-CABLETIE-GTH-E,
edit,204438,SS 304 Tray Size 500mm X 600mm X 75mm Height 1.5 mm thick,N35SSTRAY04,
edit,204439,Oil removing from barrel SS material following tool with locking provision ( 1’’ ball valve and length end to end 250mm ),N35SSOILREMOVETOOL01,
edit,204442,Air Operated Diaphragm Pump Price Make Model:-AOD 300 PF STT,N36-DIAPHAGMPUMP,"<div>
<p>AOD 300 PF STT</p>
<p>&nbsp;</p>
</div>"
edit,204446,Montronix touch screen display unit with inbuilt HMI Montronix NG10 Vision,N38MAZAK1001-001,
edit,204448,SLD Updation at PHP Scope of Work:-1. Data Collection from electric Panel 2.Preparing Electric Drawing In Auto Cad 3.SLD Print of Foam Size(6*4)ft Qty:-6 nos 4.Verification of SLD at Site Prior to Print,SERVICE-SERHT002,
edit,204452,Cable Tie 100 Mm Sure Lock,N39CABL0531138,
edit,204453,Cable Tie 150 Mm Sure Lock,N39CABA1640067,
edit,204455,Cable Tie 200 Mm Sure Lock,N39CABA1640079,
edit,204456,Cable Tie 250 Mm Sure Lock,N39CABA164010,
edit,204457,Cable Tie - 300 Mm Venus Make,N39CABA1640095,
edit,204458,"PVC NYLON BRAIDED HOSE 19MM,3/4 INCH MAKE FLOWTECH",N35PVCNYLONHSE,
edit,204459,ACRYLIC SHEET SIZE (580MM X 350MM X 8MM),N71ACRYSHEET,
edit,204460,3M™ Cupped Particulate Respirator 9913,N69PC-001-0064,
edit,204461,"DARLING MAKE SUBMERSIBLE PUMP MODEL WW101 1 HP, 3 PHASE",N35PUMP0010035,
edit,204462,AUTOMATIC TWIN BLOWER HAND DRYER (STEEL WITH WHITE ENAMEL COATING) (AS 25-IRW) MAKE – ASKON HYGIENE PRODUCTS PVT. LTD.,N37DRYR1010014,
edit,204463,"“SUBODHAN’’MAKES SVG - STATIC VAR GENERATOR: Rating with our standard specifications. 3 Phase, 4 Wire, Input 415 VAC, 50Hz Suitable having CT sensing facility from 33 KV HT Side 200 KVAR",N37STATICVRGENRATR,
edit,204483,"Hallmark Make soldering machine, Model-TCS-450D, 35W",N38-HALLMARK-450D,
edit,204484,REDUCTION GEAR BOX BONFIGLIOLI MAKE TYPE VF-R-49-P1-P63-B5 MOUNTING POSTION B3-300,N36KATA1902051,
edit,204464,NILFISK INDUSTRIAL VACUUM CLEANER VHS120 CC G,N35NILINDVACCLEANER,"<div><p class=""usp_text""><span>Chip extractor with integrated chip basket</span></p>
<div class=""properties"">
<ul>
<ul>
<li><span>Model: VHS120CB CC GV</span></li>
<li><span>Power consumption: 2000 W</span></li>
<li><span>Air flow rate max .: 5200 l / min</span></li>
<li><span>Negative pressure: 210 mbar</span></li>
<li><span>Container volume: 37 l</span></li>
<li><span>Hose length: 5 m</span></li>
<li><span>Inner tube diameter: 50 mm</span></li>
<li><span>Length x width x height: 560 x 570 x 1015 mm</span></li>
</ul>
</ul>
<div id=""mdAttributeMore"" class=""collapse show"">
<ul>
<li><span>Weight: 38 kg</span></li>
<li><span>Gross weight: 44,500 kg</span></li>
</ul>
</div>
<ul>
<li><a class=""md-attribute-toggle-more accordion-toggle noSmoothScroll"" role=""button"" href=""https://www.hahn-kolb.de/Alle-Kategorien/Industriesauger-VHS-120-CC-GV/1521CL04_0908020709.cyid/1521.cgid/de/DE/EUR/#mdAttributeMore"" data-toggle=""collapse"" aria-expanded=""true"" aria-controls=""mdAttributeMore""><span class=""open""><span>Show less ...</span></span></a></li>
</ul>
</div></div>"
edit,204465,RIFE TECHNOLOGIES Mobile Computer Trolley (MCT09),N36KALTOLMCT09,"<div><h2>Mobile workstation or cart com trolley Healthcare Cart, Hospital Mobile Workstation</h2>
<p>This Mobile computer (or Healthcare Cart) &nbsp;or Hospital Mobile workstation will move to any location in your hospital or workstation. the Point of Care computer mobile cart comes with lockable casters so you can move it and lock the caster as per where you need to work, this locking system helps to reduce accidental movements. This healthcare cart is the perfect solution for your office hospital budget and application.</p>
<ul>
<li>Product Size : 620 (L) * 500 (W) * 1450 - 1760 (H) mm&nbsp;</li>
<li>Color:&nbsp;Black</li>
<li>Max Capacity : 70 kgs</li>
<li>Material: Aluminium column .+Metal Base +MDF Shelf for&nbsp;keyboard and mouse</li>
<li>Features: Cable Management</li>
<li>Height adjustment for Sitting and Standing position</li>
<li>Optional Parts:&nbsp; CPU holder,&nbsp;Printer Shelf,&nbsp;Basket</li>
<li>Arms to add on to 2 monitor, 3 monitor, 4 monitor, and 5&nbsp;monitor</li>
</ul></div>"
edit,204466,RIFE TECHNOLOGIES CPU Shelf,N36KALCPUSHELF,
edit,204467,RIFE TECHNOLOGIES Printer Shelf,N36KALPRINTERSHELF,
edit,204468,RIFE TECHNOLOGIES Basket for Computer Mobile Cart (MCT09)(MCT09),N36KALBASKET,
edit,204469,RIFE TECHNOLOGIES Power Socket For Computer Mobile Cart (MCT09),N36KALPOWERSOCKET,
edit,204470,"AR engineering  Make PERISTALTIC PUMP, MODEL: PP-4-GEARED-MOTOR",N35PERIS-PP4PUMP,
edit,204471,Fairchild’ make Intrinsically safe I/P Converter Model no. : TDEI-7800-415,N37TESTCELLSP001,
edit,204472,"Kirloskar Make Self Priming Monoblock Pump Model SP2H with 3C2 Motor 3 HP, 3 Phase, 2800 RPM, 50mm X 50mm Body of pump CI, Impeller CI, Max Solid Handling capacity: 10.5 mm Head range:10 meter to 25 meter Discharge range: 9.2 LPS to 1.8 LPS",N35KIRLOSKARSP2H,
edit,204473,BS-10 CHEMICAL,N55BS10CHEMICAL,
edit,204475,"REXROTH DC VALVE MNR-R901235367, FD : 30717 ,4WE 6 Q62/EG24N9K72L SO4 07",N36GROB10030104,
edit,204476,Portable Seatbelt,N69PORTABLESEATBELT1,<div><p>Car seat Belt Extension Adjuster for Booster Seat With 33 inch Metal Tongue for</p></div>
edit,204477,RETRO REFLECTIVE SENSOR MODEL:GLV18-55/73/120 M12 PLASTIC HOUSING 4 METER RANGE MAKE: PEPPERL   FUCHS,N37ELESPARES-147,<div><p>https://files.pepperl-fuchs.com/webcat/navi/productInfo/pds/188559_eng.pdf?v=20211206155650</p></div>
edit,204478,DIFFUSE MODE SENSOR WITH 4 PIN M12 CONNECTOR(OBT200-18MG60-E5-V1),N37ELESPARES-148,
edit,204479,"Temperature transducer. Type- NTC 10K,  Tube OD-4.7mm 30mm in SS 304. Termination-Transition. Cable- PVC 2 Core 3 Mtr.",N39-NTC10KTEMP,
edit,204480,Temperature Meter Sub- Zero (SZ-7540-P),N39-SUBZERO7540,
edit,204481,Kusam Meco Make Analog Insulation Resistance Meter KM-41.,N38-KUSAM-KM-41,<div><p>(Analog Insulation tester 500V/1000 Megohms;0-600v AC).</p></div>
edit,204482,Torch DL-40.Make Everedy make,N39-EVEREDY-DL-40,
edit,204487,AIR BLOW GUN JANATICS MAKE METAL BLOWGUN SIZE-1/4&quot; AA13,N31LEGRSBLWGUN,
edit,204488,AIR BLOW GUN NOZZLE EXTENSION NOZZLE 150MM CURVED MAKE-ARTON,N31ARTNGUNNOZZLE,
edit,204490,3M HIGH PERFORMANCE DUCT TAPE BLACK PART NO 8979 WIDTH 48MM LENGTH 60 YARD,N52KAL3M-8979DCTAPE,
edit,204491,Seal Kit for Hollow Hyd Cylinder Part No.HO15 1210-150-214-ME5-11 MAKE-Quicloc,N36SPMV2005009,
edit,204492,Seal Kit Hyd Tie rod cyl ( dia 40 X 100 STK ) CY15-1040-28-100-FFM-BE-1 MAKE-Quicloc,N36SPMV2005010,
edit,204493,Seal Kit For Hyd Tie rod cylinder (Dia 80 X 650 STK ) CY15-1080-56-650-FFM-11-33 MAKE-Quicloc,N36SPMV2005011,
edit,204494,Seal Kit Hyd Tie rod cylinder ( Dia 63 X 100 STK )CY15-1063-45-100-FFM-22-44 MAKE-Quicloc,N36SPMV2005012,
edit,204495,Seal Kit Component clamping cyl ( Dia 63 X 50 STK) A31311-50-V MAKE-Quicloc,N36SPMV2005013,
edit,204496,Seal Kit Support Jack Cyl ( Dia 63 X 20 STK)A31311-20-V MAKE-Quicloc,N36SPMV2005014,
edit,204498,Clutch Pedal Lock,N69CLUTCHPEDALLOCK1,"<div><h3 class=""fs18 mt30 mb10 color"">Product Description</h3>
<div class=""pdest1"">
<div class=""fs16 lh28 pdpCtsr"">Product Description : Stainless steel car clutch pedal brake lock anti-theft device with 3 Keys. High quality product: Cars, Trucks clutch break pedal, accelerator Steel forging, all copper lock core It is solid, nothing can tear it down or damage it Reliable anti-theft performance, prevent pry effect is obvious. The interval of the lock is 10mm 8 holes, about 192mm high.&nbsp;<br /><b>Net weight: 1.2KG&nbsp;</b><br /><b>Specifications:-</b>&nbsp;Pedal lock kit with 10mm 8 holes interval, about 192mm high(22.5cm).<br /><b>Note:</b>&nbsp;Please allow 1-5mm deviation due to manual measurement. Due to light and screen difference, the item's color may be slightly different from the Item Show in picture</div>
</div></div>"
edit,204499,HAND SANITIZER IN 200 ML PACK,N43HANDSANITISER06,
edit,204500,HAND SANITIZER IN 100 ML PACK,N43HANDSANITISER05,
edit,204503,BACKLITE SHEET SIZE 300MM X 300MM X 5MM THICKNESS MODEL-IEEC,N35BACKLITESHEET,
edit,204504,Cold Welding machine Die 2.65mm M101 PWM make,N31-M101-S265,
edit,204505,Cold Welding machine Die 2.36mm M101 PWM MAKE UK,N31-M101-S236,
edit,204506,NON WOVEN FABRIC COVERALL SUITE 90 GSM,N69COVERALLGOWN90GSM,
edit,204507,Poly Aluminium Chloride (PAC) for ETP-STP,N69PACKE001,
edit,204508,Caustic Flakes (NaOH) FOR ETP- STP,N69CAUSTICKE002,
edit,204509,Poly electrolyte Anionic FOR ETP-STP,N69POLYANIOKE003,
edit,204510,Ferric Chloride (FeCl3) FOR ETP-STP,N69FECL3KE004,
edit,204511,Hydrochloric Acid (HCl) FOR ETP-STP,N69HCLKE005,
edit,204512,Nitric Acid FOR ETP-STP,N69NITRICKE006,
edit,204514,Urea FOR ETP-STP,N69UREAKE008,
edit,204515,DAP FOR ETP-STP,N69DAPKE009,
edit,204516,Citric Acid FOR ETP-STP,N69CITRICACKE010,
edit,205442,2&quot; UPVC SOCKET,N35PLUMBING-38,"2"" UPVC SOCKET"
edit,204517,SAFEX MAKE ISI MARKED CO2 TYPE FIRE EXTINGUISHER 22.5 KGS,N69CO2FIREEXT,
edit,204518,DANFOSS COMPRESSOR ALONG WITH DRIVE SUITABLE FOR THE SAME MODEL NO.- VZH170AGBNB UL ELECTRIC RATING TO CDS303 FREQUENCY CONVERTER THERMAL PROTECTED SYSTEM,N36DANFOSSCMPSR,
edit,204519,"Make- UNION BATTERY Model No.3BT 78 , VOLT 48V,Capacity:-250AH Dimension 950L*260W*585H",N36MHESPARE087,
edit,204520,NOSE MASKS- 3M Anti Pollution,N69NMSK0601202,
edit,204521,"ROTARY JOINT TWO WAY, NO. 2620-000-252",N36BFWM4608022,
edit,204522,"P/H PRESSURE TRANSFORMER, NO. 1 180-9748 PARTICULAR NT Engg. For Oil/Oil Booster 1 Set P/H Pressure Transformer",N36BFWM4608025,
edit,204523,"I/P CONVERTER, NO. 0791-9105 NT Engg For 2 Stage Servo Booster Bar Display Pressure Gauge",N36BFWM4608023,
edit,204524,O-Ring No. P62 (4D) NT Engg,N36BFWM4608026,
edit,204525,O-Ring No. G70 (4D) NT Engg,N36BFWM4608027,
edit,204526,O-Ring No. P-5 (4D) NT Engg,N36BFWM4608028,
edit,204527,"Non-Return Valve, No. 1100-9003 For NT Engg. Oil/Oil Booster",N36BFWM4608024,
edit,204528,FLAT SEAL 62.4*67.50*13.40 MM MAKE-SEAL JET INDIA,N36FLATSEAL100,
edit,204529,FLAT SEAL 56.8*64*12.60 MM MAKE- SEAL JET INDIA,N36FLATSEAL101,
edit,204530,"HDPE WHEEL (WHITE) DIA 6&quot;X2&quot; WITH BEARING, SLEEVE, STUD, NUT(ONLY WHEEL)",N80KALTRLWHL6INCH,
edit,204531,SWIVEL BRACKET FOR 6&quot; WHEEL WITH BRAKE (ONLY BRACKET) (MOUNTING SIZE 85X140)  Part No IV-BKT-IV104-PK-150X50,N80KALTRLYBKT6INCH,
edit,204532,"POLYMER WHEEL (WHITE) DIA 4&quot;X1.5&quot; WITH BEARING, STUD (ONLY WHEEL) Part No IV45-WH-100X32-PU- R ivy make",N80KALTRLYWHL4INCH,
edit,204533,4'' BAKELITE (RED) WHEEL WITH BRACKET( without stopper ) Make IVY Part No. IV52-FX-100-R,N80KALTRYWHL4INCHRED,
edit,204534,FIXED CASTOR WHEEL DIA 6&quot; X 2&quot; HDPE WITH BRG ( MOUNTING SIZE  85 X 140) SWIVEL WITH BRAKE PART NO:-IV77-PK-150-PP-M,N80KALTROLYWHL6BRK,
edit,204535,YUKEN  MAKE VANE PUMP PVR 1T-6-F-RA-2080,N36GNC43010016,
edit,204536,"Micro V Poly V belt - 500 L,1270 mm .no of rib-12, Magadin / Gates",N36GNC43010005,
edit,204537,U-tech ARM SET- BT50- R-400MM (-90DEG) - LH / RH,N36BFWM4609064,
edit,204538,U-tech GRIPPER- BT50 (-90DEG),N36BFWM4609066,
edit,204539,U-tech FINGER - BT50 R-400 (-90DEG),N36BFWM4609067,
edit,204540,U-tech FINGER SPRING,N36BFWM4609068,
edit,204541,U-tech PIN SPRING,N36BFWM4609069,
edit,204542,U-tech MAGAZINE MOTOR-1.5HP -415VAC- 3PH WITH GEARBOX 1:60 RATIO ITA,N36BFWM4609070,
edit,204543,U-tech CAMBOX MOTOR- 1.5HP- 415VAC-3PH WITH BRAKE 24 VDC - ITA,N36BFWM4609071,
edit,204544,"PAN-8X1,25-BL PLASTIC TUBING PART NO 553908 MAKE-FESTO BLUE",N36PUTUBE553908,
edit,204545,"PAN-8X1,25-BL PLASTIC TUBING PART NO 553926 MAKE-FESTO RED",N36PUTUBE553926,
edit,204546,"PAN-8X1,25-BL PLASTIC TUBING PART NO 553914 MAKE-FESTO BLACK",N36PUTUBE553914,
edit,204547,"PAN-8X1,25-BL PLASTIC TUBING PART NO 546286 MAKE-FESTO NATURAL",N36PUTUBE546286,
edit,204548,"WESCO DRUM LIFTER, 240062, STEEL WITH PAINT",N80DRUMLIFTER01,
edit,204549,MATRIX MAKE STANDARD HARDNESS TEST BLOCK WITH NABL TEST CERTIFICATE HARDNESS TEST BLOCK - G SCALE (200-300 HBW),N33MATRIXSCALE01,
edit,204550,MATRIX MAKE STANDARD HARDNESS TEST BLOCK D SCALE (50-60HRC),N33MATRIXSCALE02,
edit,204552,CONDUIT 3OMM DIA FLEXIBLE WITHOUT CUT/SLITT,N35CONDUITDIA,
edit,204553,FULL THREADED HEXAGONAL BOLT THREAD SIZE-5/8 11UNC LENGTH OF THREAD- 45MM,N36BOLTTHREAD,
edit,204554,"PVC FLEXIBLE CONDUIT ,10MM DIAMETER BLACK COLOUR",N37ELECTRICALSPARE37,
edit,204555,"PVC FLEXIBLE CONDUIT ,20MM DIAMETER BLACK COLOUR",N37ELECTRICALSPARE38,
edit,204557,"ZF GEAR SHIFTER , GE5 060 F47/153, ZF NR 4161.109.201:009. , 120W 24/08 , 24VDC 01",N38BFWSHIFTER,
edit,204558,"KUBLER Flange Mount Type Encoder, type-8.5000.B148.1024.P0300",N38KUBLERENCODER,
edit,204559,"THREADED-BODY WORK SUPPORT M30 X 1.5 MM, SINGLE ACTING, METALLIC WIPER EDGE, PLUNGER Ø 16 MM, STROKE 8 MM, MAX. LOAD FORCE 6.5 KN, FUNCTIONING: OIL PRESSURE WITH SPRING FORCE,MAX. 500 BAR MODEL NO. : 1942002 MAKE- ROMHELD",N36GROB10030014,
edit,204560,"THREADED-BODY WORK SUPPORT M30 X 1.5 MM, SINGLE ACTING, METALLIC WIPER EDGE, PLUNGER Ø 16 MM, STROKE 15 MM, MAX. LOAD FORCE 6.5 KN, FUNCTIONING: OIL PRESSURE WITH SPRING FORCE,MAX. 500 BAR MODEL NO. : 1942007 MAKE- ROMHELD",N36GROB10030015,
edit,204561,COOLANT WATER OUT (76MM - 84MM ) JUPITER 2111089 TB74 RK-072,N77TESTCELLCLAMP001,
edit,204562,TURBO/AIR Intake In SO-99043 (95 - 103 MM ) JUPITER 2111103 TB92 TH202,N77TESTCELLCLAMP002,
edit,204563,CAC REGULAR TH241 (122-130 mm) JUPITER 2111130 TB126 PJ145,N77TESTCELLCLAMP003,
edit,204564,CAC -S0-99200 Dia 525 (146-154 mm) JUPITER 0155 4289 DH127,N77TESTCELLCLAMP004,
edit,204565,TURBO IN CLAMP (146MM - 154MM) JUPITER 2111154 TB156,N77TESTCELLCLAMP005,
edit,204566,SHELL EP2 GREASE MODEL GADUS S3 V220C-2 IN 18 KG PACK SIZE MAKE-SHELL,N56SHELLGREASE-01,
edit,204567,3M MAKE 836000 SPARK ARRESTORS,N693MSPARE001,
edit,204568,3M P re-F ilter A d flo P A P R M o d el N o 836010,N693MSPARE002,
